City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
254,Shiyan,32.6475,110.7781,46.08,60,46,4.09,CN,2021-01-31 18:09:45
255,Greensburg,40.3015,-79.5389,34.0,69,90,8.05,US,2021-01-31 18:08:57
256,Tallahassee,30.4383,-84.2807,69.8,83,90,12.66,US,2021-01-31 18:07:30
257,Bulawayo,-20.15,28.5833,69.17,84,99,2.19,ZW,2021-01-31 18:09:45
258,Baghdad,33.3406,44.4009,59.0,47,75,9.22,IQ,2021-01-31 18:05:08
259,Warwick,41.7001,-71.4162,26.01,53,75,3.44,US,2021-01-31 18:08:41
260,Cidreira,-30.1811,-50.2056,82.47,76,99,5.14,BR,2021-01-31 18:09:45
261,Mahebourg,-20.4081,57.7,80.6,78,40,12.66,MU,2021-01-31 18:09:46
262,Geraldton,-28.7667,114.6,71.6,73,0,5.75,AU,2021-01-31 18:05:18
263,Kupang,-10.1667,123.5833,79.2,85,100,11.41,ID,2021-01-31 18:09:46
264,Barpeta,26.3167,91.0,51.8,87,75,2.86,IN,2021-01-31 18:09:46
265,Pangnirtung,66.1451,-65.7125,-9.4,84,75,3.44,CA,2021-01-31 18:09:46
266,Lae,-6.7221,146.9847,77.74,76,100,8.7,PG,2021-01-31 18:09:46
267,Camacha,33.0833,-16.3333,62.6,77,20,8.05,PT,2021-01-31 18:09:47
268,Talnakh,69.4865,88.3972,-26.75,72,37,9.57,RU,2021-01-31 18:07:27
269,Sakaiminato,35.55,133.2333,35.6,93,75,2.3,JP,2021-01-31 18:09:47
270,Buta,2.7858,24.73,77.16,36,99,2.37,CD,2021-01-31 18:09:48
271,Mangai,-4.05,19.5333,72.27,90,62,1.48,CD,2021-01-31 18:09:48
272,Sept-Iles,50.2001,-66.3821,28.99,54,41,6.91,CA,2021-01-31 18:07:40
273,Alice Springs,-23.7,133.8833,80.01,41,15,4.61,AU,2021-01-31 18:09:48
274,Dina,52.9335,-110.0849,-2.2,84,40,6.91,CA,2021-01-31 18:09:48
275,Uglegorskiy,48.2427,41.2531,37.29,90,99,9.17,RU,2021-01-31 18:09:48
276,Caravelas,-17.7125,-39.2481,84.24,59,16,10.42,BR,2021-01-31 18:06:29
277,Namatanai,-3.6667,152.4333,79.88,73,100,3.51,PG,2021-01-31 18:09:49
278,Broken Hill,-31.95,141.4333,73.4,28,40,10.36,AU,2021-01-31 18:09:49
279,Manoel Urbano,-8.8389,-69.2597,76.37,95,92,3.69,BR,2021-01-31 18:09:49
280,Gat,31.61,34.7642,59.0,100,0,3.0,IL,2021-01-31 18:09:49
281,Fernandina Beach,30.6697,-81.4626,77.0,53,75,19.57,US,2021-01-31 18:09:49
282,Belle Glade,26.6845,-80.6676,77.0,62,74,7.0,US,2021-01-31 18:09:50
283,Patrocinio,-18.9439,-46.9925,81.39,61,87,3.38,BR,2021-01-31 18:09:50
284,Sawakin,19.1059,37.3321,74.25,74,90,9.6,SD,2021-01-31 18:09:50
285,Iguatemi,-23.6803,-54.5611,80.44,81,100,6.26,BR,2021-01-31 18:09:50
286,Samarai,-10.6167,150.6667,82.27,75,58,14.79,PG,2021-01-31 18:09:50
287,Sitka,57.0531,-135.33,35.6,64,40,4.88,US,2021-01-31 18:09:51
288,Mount Pleasant,32.7941,-79.8626,63.0,82,75,18.41,US,2021-01-31 18:09:04
289,Okato,-39.2,173.8833,50.0,67,2,5.01,NZ,2021-01-31 18:09:51
290,North Bend,43.4065,-124.2243,50.0,93,90,4.61,US,2021-01-31 18:05:07
291,Kaseda,31.4167,130.3167,41.0,69,3,4.0,JP,2021-01-31 18:07:14
